Canonical_Isomeric_SMILES(sources: PubChem_ChEMBL_and_EMBL-EBI),CHEMBL_synonyms_PubChem_SID,Label: 0-Inactive  1-Active 
CC1=CC=C(C=C1)/C=C/C(=O)C2=CC=C(C=C2)OC,CHEMBL140711,0
COC1=C(C(=C(C=C1)C(=O)/C=C/C2=CC(=CC=C2)Cl)OC)OC,CHEMBL336255,0
CC1=C2C(C3(C4=C(C=CC(=C4)I)N(C3=O)CCCCCCO2)O)(SC1=O)C,CHEMBL1760524,0
COC1=CC(=C(C=C1/C=C/C(=O)C2=CC=C(C=C2)/C=C/C3=CC(=C(C=C3)O)OC)OC)OC,CHEMBL1950417,0
CC(C)C1=C(C=CC2=C1CC[C@@H]3[C@@]2(CCCC3(C)C)C)OCC(CN4CCN(CC4)C)O,CHEMBL1929188,0
C1CN(CCN(C1)C2=CC=C(C=C2)C(=N)N)C3=CC=C(C=C3)C(=N)N,CHEMBL269032,0
CC(=CCC[C@@]1([C@H](O1)CC/C(=C/COC[C@@H]2[C@H]([C@H]([C@@H](O2)N3CCC(=O)NC3=O)O)O)/C)C)C,CHEMBL2419630,0
CC(=O)O[C@@H]1C[C@@H]2[C@](C=CC(=O)C2(C)C)([C@@H]3[C@@]1(C4=CC[C@H]([C@@]4(CC3)C)[C@@H]5C[C@H](C(OC5)(C(C)(C)O)O)O)C)C,CHEMBL1214756,0
CC(C)(CO)[C@H](C(=O)NCC(=O)NCC1=CC=C(C=C1)OC(F)(F)F)O,CHEMBL2408810,0
CCC1=C(C(=NC(=N1)N)N)C2=CC(=C(C=C2)OCC3=C(C=C(C=C3)Cl)Cl)OC,CHEMBL22129,0
CCN1C=CC(=O)C(=C1C(C)O)O,CHEMBL144804,0
C1=CC=C(C=C1)C(C2=C(C3=CC=CC=C3C(=O)C2=O)O)SC4=CC=CC=C4,CHEMBL2316661,0
CC1=NC2=NC=NN2C(=C1)NC3=CC4=CC=CC=C4N=C3,CHEMBL503135,0
C1=CC=C(C=C1)/C=C\2/C(=O)C3=C(O2)C=C(C=C3)C4=CN=C(C=C4)N,CHEMBL3262121,0
CC(=O)/C=C/C1=CC(=C(C=C1)OCC#C)OC,CHEMBL1288747,0
C1[C@H]([C@H](N(CO1)CC2=CC=CC=C2)C3=CC=CC=C3F)OC4=CC=CC=C4,CHEMBL497840,0
CC1=CC2=NC(=C(C=C2C=C1)/C=C/C(=O)C3=CC(=CC=C3)Br)Cl,CHEMBL1782666,0
CC(=O)NC1=CC(=C(C=C1)O)C(=O)/C=C/C2=CC=CC=C2F,CHEMBL1215310,0
C1CN(C[C@@H]1N2CC(=O)N3[C@@H](C2=O)CC4=C([C@H]3C5=CC6=C(C=C5)OC(O6)(F)F)NC7=CC=CC=C47)CC8=CC=CC=C8,CHEMBL2022224,0
C1CCN(C1)CC2=C(C=CC(=C2)NC3=C4C=CC(=CC4=NC=C3)Cl)O,CHEMBL1213257,0
CN1C2=CC=CC=C2C(=O)C3=C1C(=C(C(=C3O)OC)OC)OC,CHEMBL453816,0
COC1=CC(=CC(=C1OC)OC)C2N(C(=O)CS2)CCNC3=C4C=CC(=CC4=NC=C3)Cl,CHEMBL1812347,0
CN1C2C(=CC3=C1C=C(C=C3)Cl)C4=CC=CC=C4N2,CHEMBL118838,0
C1CCC(CC1)NC2=NC(=NC(=N2)NCCCNC3=C4C=CC(=CC4=NC=C3)Cl)N5CCCCC5,CHEMBL594580,0
C1=CC=C(C=C1)C2=CN=C(N=C2N)N,CHEMBL21690,0
C1=CC(=CC=C1C2=CN=C(N=C2N)N)Cl,CHEMBL279492,0
C1=CC=C(C=C1)NC2=CC=C(C=C2)N=C(N)N,CHEMBL271534,0
CCN1C=CC(=NC2=CC=C(C=C2)CCC3=CC=CC=C3)C(=C1)Cl.C(F)(F)(F)S(=O)(=O)O,CHEMBL551552,0
C[N+]1=CN(C=C1)CCCCCCCCN2C=C[N+](=C2)C.[I-].[I-],CHEMBL1923934,0
CC(C)C[C@@H](C(=O)NNC(=O)/C=C/S(=O)(=O)C1=CC=CC=C1)NC2=C(C(=O)C2=O)OC,CHEMBL1928661,0
CN(C)C1=NC=NC2=C1C(=CN2C3CCCC3)C4=CC=C(C=C4)OC5=CC=CC=C5,CHEMBL3596396,0
C1=CC2=C(C=C1F)C(=O)C(=O)N2CC3=CN=NN3CCCNC4=C5C=CC(=CC5=NC=C4)Cl,CHEMBL2337381,0
C1CN=C(N1)C2=C3C=C(OC3=CC=C2)CC4=CC5=C(C=CC=C5O4)C6=NCCN6,CHEMBL239753,0
C1=CC(=C(C=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,CHEMBL337309,0
CC1=CC=C(C=C1)CC(=O)NC2=C(C=C(C=C2)NC(=O)/C=C/C3=CC=C(C=C3)C=O)C(=O)C4=CC=CC=C4,CHEMBL132031,0
C1CSP(=S)(O1)OC2=CC=C(C=C2)C(F)(F)F,CHEMBL2391950,0
CC1=C2C(=CC(=C1C(=O)OC)O)C(=O)C3=C(C2=O)C(=CC=C3)O,CHEMBL470819,0
CCOC(C1=CC2=CC=CC=C2N=C1)C(=O)NC3=C(C=CC(=C3)Cl)Cl,CHEMBL3754179,0
C1CS(=O)(=O)C(=O)N1CCC2=CC=CC=C2,CHEMBL397859,0
CCCCCCCCCCCN1C=C[N+](=C1)CC(O)(P(=O)(O)O)P(=O)(O)[O-],CHEMBL2338363,0
CCNC(=O)C1=C(CSC1=NC2=CC(=C(C=C2)C)C)O,CHEMBL2431483,0
C[C@@]12CCC[C@@]([C@H]1CC[C@]34C2=CC[C@@H](C3)C(C4)CO)(C)C(=O)OC,CHEMBL2374211,0
CCN(CC)CCCC(C)NC(=O)C1=C(N=C(S1)C2=CC=CC=C2)C3=CC=CC=C3,CHEMBL1780200,0
C1=CC=C(C=C1)CC[C@@H](C(=O)CO)NC(=O)[C@H](CCC2=CC=CC=C2)NC(=O)OCC3=CC=CC=C3,CHEMBL3120844,0
C1=CC(=CC=C1C2=C(N(C3=C([N+]2=O)C=CC(=C3)F)[O-])C#N)Cl,CHEMBL489291,0
CC1=CC=CC=C1SC(C2=CC=C(C=C2)[N+](=O)[O-])C3=C(C4=CC=CC=C4C(=O)C3=O)O,CHEMBL2316652,0
C/C/1=C/CC/C(=C/CC2=C(C=CC(=C2)C(=O)O[C@@H](CC1)[C@@](C)(CCC=C(C)C)O)O)/C,CHEMBL1257966,0
CCN(CC)CCCCCCN1C2=CC=CC=C2C(=O)C3=CC=CC=C31,CHEMBL491889,0
CC(=O)NC1=CC2=C(C=C1)OC(=C(C2=O)OC)C3=CC=CC=C3OC,CHEMBL1214668,0
C1CCCC(CC1)NC2=NC(=NC3=CC=CC=C32)C(Cl)(Cl)Cl,CHEMBL562265,0
C1CCN(CC1)C(=O)/C=C/C2=NC3=CC=CC=C3C=C2,CHEMBL121345,0
C1CN(C[C@@H]1N2CC(=O)N3[C@@H](C2=O)CC4=C([C@H]3C5=CC6=NON=C6C=C5)NC7=CC=CC=C47)CC8=CC=CC=C8,CHEMBL2022218,0
CCC/C=C/C=C/C1=NC2=CC=CC=C2N3C1=CC=C3,CHEMBL3260210,0
CC(=CCC1=C(C2=C(C(=C1O)OC)N(C3=C(C2=O)C=CC=C3O)C)O)C,CHEMBL463652,0
CS(=O)(=O)C1=CC=C(C=C1)C2=CC(=C(N=C2)N)C3=CC=C(C=C3)N4CCOCC4,CHEMBL2041999,0
CC(=CCC[C@](C)(C=C)OCC#C)C,CHEMBL396533,0
C1CN(CCC1=O)C(C2=CC=CC=C2)C(=O)NC3=C(C=C(C=C3)Cl)C(=O)C4=CC=CC=C4,CHEMBL1761045,0
COC1=C(C=C2C(=C1)CCN2C(=O)NC3=CC(=CC(=C3)Br)OC(F)(F)F)C(F)(F)F,CHEMBL2169985,0
CC(=O)NC1=CC(=C(C=C1)O)C(=O)/C=C/C2=CC=C(C=C2)OC,CHEMBL1215309,0
COC(=O)C1=CC=C(C=C1)C2=C([N+](=O)C3=CC=CC=C3N2[O-])C#N,CHEMBL449174,0
CC1=CC=C(C=C1)CC(=O)NC2=C(C=C(C=C2)NC(=O)/C=C/C3=CC=C(C=C3)Br)C(=O)C4=CC=CC=C4,CHEMBL335978,0
CC(C)(C)OC(=O)N[C@@H](CCCCCS)C(=O)NC1CCCC1,CHEMBL213934,0
C1=CC=C(C=C1)[C@@H]([C@H](C(=O)NCC2=CN(N=N2)CCNC3=C4C=CC(=CC4=NC=C3)Cl)O)NC(=O)C5=CC=CC=C5,CHEMBL2408423,0
C1=CC(=C(C(=O)C=C1)O)O,CHEMBL3357560,0
CCCSC(C1=CC=C(C=C1)[N+](=O)[O-])C2=C(C3=CC=CC=C3C(=O)C2=O)O,CHEMBL2316644,0
CC(C)C1=CC=C(C=C1)C2OOC(OO2)C3=CC=C(C=C3)OC,CHEMBL549425,0
CN1C2=C(C=CC3=C2N=CC=C3)C4=CC=CC=C4C1=O,CHEMBL1169787,0
CCN(CC)CCCC(C)NC1=CC=NC=C1,CHEMBL217786,0
CCOP(=O)(NC(C)C)OC1=CC=C(C=C1)C(F)(F)F,CHEMBL1835175,0
CO[C@H]1C[C@H]2[C@@]3(C=C1)[C@@H](CN2CC4=CC5=C(C=C34)OCO5)OC(=O)C6=CC=C(C=C6)Br,CHEMBL2087247,0
COC1=CC(=C(C2=C1[C@@H]([C@H]3[C@@H](OC4=C([C@H]3O2)C(=CC(=C4OC)OC)OC)C5=CC=CC=C5)/C=C/C6=CC=CC=C6)OC)OC,CHEMBL1944820,0
CC1=CC(=O)C[C@@H]2[C@@]1(CC[C@H]([C@@]2(C)CCC3=CCOC3=O)COC(=O)OCC4=CC=CC=C4)C,CHEMBL1169976,0
CN1CCC2=C[C@@H]([C@@H]3[C@H]([C@@H]21)C4=CC5=C(C=C4C(=O)N3)OCO5)O,CHEMBL2377295,0
C1C(C=CC(C1=O)(/C=C/C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC=C(C=C3)O)O)O)O)O)O,CHEMBL1669712,0
CCCCOC1=C(C(=O)C1=O)NCCNC2=C3C=CC(=CC3=NC=C2)Cl,CHEMBL2435696,0
C1CCC(C1)NC[C@H](COCC2=CC=CC=C2)O,CHEMBL230439,0
CC1=CC=C(S1)C2=NC(=NC3=CC=CC=C32)C(Cl)(Cl)Cl,CHEMBL430219,0
CC1=CC=C(C=C1)CC(=O)NC2=C(C=C(C=C2)NC(=O)/C=C/C3=CC=C(C=C3)[N+](=O)[O-])C(=O)C4=CC=CC=C4,CHEMBL134838,0
CC1=CC=CC=C1C2OOC(OO2)C3=CC=CC=C3C,CHEMBL257263,0
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](C3=CC=NC4=CC=CC=C34)O,CHEMBL533841,0
C1=CC=C(C=C1)N2N=C(N=[N+]2C3=CC=CC=C3)C4=CC=C(C=C4)[N+](=O)[O-].[Cl-],CHEMBL402073,0
C1CN2C(=N1)C3=CC=CC=C3C2(CC4=CC=CC=C4Cl)O,CHEMBL207335,0
CCC/C=C/C=C/C1=NC2=C(C(=CC=C2)OC)N3C1=CC=C3,CHEMBL3260213,0
C1CC(CCC1CN2C(=O)C3=CC=CC=C3NC2=S)C(=O)NCC4=CN=CC=C4,CHEMBL1916924,0
CC1=C(C(=O)C=CN1CCN2CCOCC2)O,CHEMBL488897,0
C1=CC(=CC(=C1)Cl)C2=C(N=C(N=C2N)N)CCCO,CHEMBL422005,0
CC1=C(C(=O)C(=C(N1)C)Cl)C2=CC=C(C=C2)Cl,CHEMBL467738,0
CN(CCCOC1=C(C=C(C=C1)/C=C\2/C(=O)/C(=C/C3=CC(=C(C=C3)OCCCN(C)C)OC)/CC2)OC)C,CHEMBL1089910,0
COC(C1=CC=CC=C1)C(=O)O[C@H]2C[C@H]3[C@@]4(C=C2)[C@@H](CN3CC5=CC6=C(C=C45)OCO6)OC(=O)C(C7=CC=CC=C7)OC,CHEMBL2087271,0
CCOC(=O)C1=CN=C2C(=C1NCCCCNS(=O)(=O)C3=CC=C(C=C3)C)C=NN2C4=CC=CC=C4,CHEMBL3828424,0
C1=CC=C(C=C1)N2C(=C(N=N2)CS(=O)(=O)[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)I,CHEMBL2442156,0
CCC(=O)OC1=C2C(=CC(=C1OC)OC)[C@H]3C=C[C@@](C2=O)(ON3C4=CC=CC=C4)OC,CHEMBL53339,0
CC1=CC=C(C=C1)[C@@H]([C@H](CO)OCC2=CC=CC=C2)NCC(C)C,CHEMBL496010,0
CC(=O)NC1=CC2=C(C=C1)OC(=C(C2=O)OC)C3=CC=C(C=C3)F,CHEMBL1214742,0
CCCCN1C(=C(C(=C1C(C)C)C(=O)NC2=CC=CC=C2)C3=CC=CC=C3)C4=CC=C(C=C4)F,CHEMBL3785802,0
CCN(CC)CC1=C(C(=CC(=C1)NC2=C3C=CC(=CC3=NC=C2)Cl)C4=CC=C(C=C4)Cl)F,CHEMBL335121,0
CC(C)[C@H](CO)NC1=NC(=C2C(=N1)N(C=N2)C(C)C)NC3=CC(=CC=C3)Cl,CHEMBL23327,0
CC(C)(C)N1C(=NN=N1)C(C2=CC=CC=C2NC3=C4C=CC(=CC4=NC=C3)Cl)N(C)C,CHEMBL2413888,0
COC1=C(C=CC(=C1)C2=NN([N+](=N2)C3=CC=CC=C3)C4=CC(=CC=C4)F)OCC5=CC=CC=C5.[Cl-],CHEMBL271251,0
CC1=C(C(=NC(=N1)N)N)CC2=CC(=C(C(=C2)OC)OC)OC,CHEMBL325533,0
CC1=C(C=C(C=C1)OC2=NC(=NC3=CC=CC=C32)C(Cl)(Cl)Cl)C,CHEMBL1822421,0
CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)[O-])O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4,CHEMBL393220,0
CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)[O-])O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4.CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)[O-])O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4.[Ca+2],CHEMBL393220,0
C1C(C(OC1N2C=CC(=O)NC2=O)CNC(C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)O,CHEMBL372524,0
C1CCN(C1)C23CC(C(C(C2)C4=CC=CC=C4)C(=O)C3)C5=CC=CC=C5,CHEMBL384238,0
CC(C)C[C@@H](C(=O)O)NC(=O)[C@H]([C@@H](CC1=CC=C(C=C1)OC)N)O,CHEMBL1614913,0
C1C(=O)N(C(S1)C2=CC=CS2)CCNC3=C4C=CC(=CC4=NC=C3)Cl,CHEMBL1812338,0
CCCC[C@]1(C[C@@H]([C@@](OO1)(C)OC)C(=O)OC)C,CHEMBL1927484,0
CC(C)C1=CC=C(C=C1)C2OOC(OO2)C3=CC=C(C=C3)CO,CHEMBL1796434,0
COC1=CC2=C3C(=C1)C(=O)C4=CC=CC=C4C3=NCC2,CHEMBL1651054,0
CCCCC(=O)OC1=C(C=CC(=C1)Cl)OC2=C(C=C(C=C2)Cl)Cl,CHEMBL497965,0
C1=CC=C2C(=C1)C(=O)N(C(S2)C3=CC=C(C=C3)Cl)CCCNC4=C5C=CC(=CC5=NC=C4)Cl,CHEMBL376236,0
COC(=O)C1=NN(C2N1C3=CC=CC=C3N4C2N(N=C4C(=O)OC)C5=CC=CC=C5)C6=CC=CC=C6,CHEMBL1939606,0
C1N(CSC(=S)N1CCCCCCN2CN(CSC2=S)CC(=O)O)CC(=O)O,CHEMBL203648,0
C1CCC(CC1)NC(=S)N/N=C/C2=CC=CO2,CHEMBL1224668,0
CCCCC[C@H]1[C@H]([C@@H]([C@H](OO1)CC(=O)OCC)Br)Br,CHEMBL1644937,0
C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=CC=C3)N4C=CN=C4,CHEMBL277535,0
CN(CC1=CC=C(C=C1)OC)CC2=CC=CC(=C2)CNC=O,CHEMBL1770932,0
CN(CCCCC1=CC=CC=C1)CCC(O)(P(=O)(O)O)P(=O)(O)O,CHEMBL56073,0
C(CCCCCC(=O)NC(CCCCN)C(=O)O)CCCCCNC(=O)C(CCCCN)N,CHEMBL1162121,0
CC1=C(C(=C2C(=C1O)C(=O)C[C@H](O2)C3=CC=CC=C3)C)O,CHEMBL53439,0
CCOC(C1=CC(=C(C=C1)Cl)Cl)C(=O)NC2=CC=CC3=C2N=CC=C3,CHEMBL3753116,0
CN1C2=C(C=CC3=C2C=CN=C3)C4=CC=CC=C4C1=O,CHEMBL1169788,0
C1=CC=C2C(=C1)C(=NC(=N2)C(Cl)(Cl)Cl)NC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F,CHEMBL563755,0
CC1=NC2=C(S1)C=C(C=C2)NC=C3C(=O)OC(OC3=O)(C)C,CHEMBL1079865,0
CC(C)(C)C(=O)NC1=CC(=C(C=C1)NC(=O)C(C2=CC=CC=C2)N3CCN(CC3)C)C(=O)C4=CC=CC=C4,CHEMBL606698,0
CCOC1=CC=C(C=C1)C(=O)/C=C/C2=C(C=C(C=C2)OC)OC,CHEMBL423910,0
CCN(CC)CCC(C)COC1=C(C=C(C2=C1N=CC=C2)I)I,CHEMBL2314398,0
CCC1=CC=CC=C1[C@H]2C[C@@]3(CCO[C@@H]3OO2)C,CHEMBL1818699,0
C1C(=O)N(C(S1)C2=CC=C(C=C2)Cl)CCCNC3=C4C=CC(=CC4=NC=C3)Cl,CHEMBL376916,0
C1=CC(=CC=C1F)S(=O)(=O)NCCNC2=C3C=CC(=CC3=NC=C2)Cl,CHEMBL3601504,0
COC1=C(C=CC(=C1)/C=C/C(=O)/C=C/C2=C(C=C(C=C2)Cl)Cl)OCC3=CN(N=N3)C4=C5C=CC(=CC5=NC=C4)Cl,CHEMBL1289222,0
CC(C)(CO)[C@H](C(=O)NCCCC(=O)NCC1=CC(=CC=C1)OC)O,CHEMBL2408802,0
CN(CCC1=CC=CC=C1)CCC(O)(P(=O)(O)O)P(=O)(O)O,CHEMBL301244,0
C1=CC(=CC=C1C(=O)/C=C/C2=C(C=C(C=C2)F)F)NC(=O)NS(=O)(=O)C3=CC=C(C=C3)Cl,CHEMBL429648,0
CC(C)(C)OC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)NC3=NC=CS3,CHEMBL2261393,0
COC1=CC(=C(C=C1)C(=O)/C=C/C2=CC=C(C=C2)OCC#C)OC,CHEMBL602103,0
COC1=CC=C(C=C1)C(=O)/C=C/C2=CC=C(C=C2)O,CHEMBL337821,0
C1=CC(=CC=C1C2=CC=C(C=C2)C(=N)N)C3=CC=C(C=C3)C(=N)N,CHEMBL215692,0
COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)CC4=CNC5=CC=CC=C54)N)OC,CHEMBL560015,0
CCOC1=CC=C(C=C1)C(=O)/C=C/C2=C(C=C(C=C2)Cl)Cl,CHEMBL138158,0
COC1=CC(=CC=C1)OC2=NC(=NC3=CC=CC=C32)C(Cl)(Cl)Cl,CHEMBL1822438,0
CC1=C(C(CCC1)(C)C)CC[C@@]2(CC[C@@H](OO2)[C@@H](C)C(=O)O)C,CHEMBL3785173,0
C1=CC=C(C=C1)[C@@H]([C@H](C(=O)NCC2=CN(N=N2)CCCNC3=C4C=CC(=CC4=NC=C3)Cl)O)NC(=O)C5=CC=CC=C5,CHEMBL2408424,0
CN1C2=C(C=C(C=C2)Cl)C=C3C1=NC4=CC=CC=C43,CHEMBL118916,0
CCCC[C@@]1([C@H](CC(OO1)(C)C)C(=O)OC)OC,CHEMBL1927479,0
CC(C)C1=NC=C(N1)CC(C(=O)O)N,CHEMBL45225,0
C1CN(C[C@H]1N2CC(=O)N3[C@@H](C2=O)CC4=C([C@H]3C5=CC6=C(C=C5)OCO6)NC7=CC=CC=C47)CC8=CC=CC=C8,CHEMBL284059,0
CCNCCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl,CHEMBL1236,0
C1=CC(=CC=C1C(=O)/C=C/C2=C(C=C(C=C2)F)F)NC(=O)NC3=CC=C(C=C3)Cl,CHEMBL191640,0
C1=CC=C(C=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CHEMBL56556,0
CC1=C(C(=O)C(=C(N1)C)Cl)Cl,CHEMBL446918,0
COC(=O)C1[C@@H](N([C@@H](C(C1=O)C(=O)OC)C2=CC=CC=N2)CC3=CC=CC=C3)C4=CC=CC=N4,CHEMBL249645,0
COC1=CC(=CC(=C1OC)OC)/C=C(/S(=O)(=O)C2=CC=CC=C2)\Cl,CHEMBL484618,0
C1CN(C[C@@H]1N2CC(=O)N3[C@@H](C2=O)CC4=C([C@H]3C5=CC6=C(C=C5)OCO6)NC7=C4C=C(C=C7)F)CC8=CC=CC=C8,CHEMBL1774693,0
CN(CCN1CC(=O)N2[C@@H](C1=O)CC3=C([C@H]2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36)CC7=CC=CC=C7,CHEMBL1774614,0
C1=CC(=CC=C1C(=O)/C=C/C2=CC(=C(C=C2)Cl)Cl)O,CHEMBL7721,0
COC1=CC(=C(C=C1)/C=C/C(=O)C2=C(C=C(C=C2)Cl)Cl)OC,CHEMBL146192,0
CC1(C(CC2=C(O1)C3=CC=CC=C3C4=NC5=CC=CC=C5N=C24)Br)C,CHEMBL15160,0
C1=CC=C2C(=C1)/C(=C\C3=CC=C(C=C3)Cl)/C(=O)N2,CHEMBL126652,0
C1=CC=C2C(=C1)C=C(C=N2)C3=CC=C(C=C3)/C=C\4/C(=O)C5=CC=CC=C5O4,CHEMBL3262097,0
CCCCCCN1C(=O)C2[C@H]3CC[C@@H](C2C1=O)O3,CHEMBL1269515,0
C/C/1=C\C[C@]2([C@H](CC[C@]3([C@@H](O3)CC1)C)C(=CC2=O)C(C)C)C,CHEMBL1097722,0
CC1=C2C(=NC=C1C3=CC=CC=C3)C4=CC=CC=C4N2,CHEMBL366607,0
C1CCN(C1)CC2=C(C=C(C=C2)/C=C/C(=O)C3=CC=CC=C3)O,CHEMBL3601693,0
C[C@]12CCCC([C@@H]1CC[C@@H]3[C@@H]2C(=O)C=C(C3=C)CCO)(C)C,CHEMBL2381686,0
C1CSC(N(C1=O)CCNC2=C3C=CC(=CC3=NC=C2)Cl)C4=CC=C(C=C4)Cl,CHEMBL219444,0
C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3,CHEMBL27759,0
C1=CC=C2C(=C1)C(=NC(=N2)C(Cl)(Cl)Cl)NC3=CC=CC=C3Cl,CHEMBL549983,0
CN(C)C1=CC=CC2=C1C=CC(=C2)S(=O)(=O)NCCN3C4C5C6CC7C5C3(C8C7C6C84)O,CHEMBL3758459,0
CCOP(=O)(NC(C)C)OC1=CC(=C(C=C1)[N+](=O)[O-])C,CHEMBL1835167,0
C1C(=O)N(CS1)CCCNC2=C3C=CC(=CC3=NC=C2)Cl,CHEMBL425990,0
C1[C@@H]([C@H](OC2=C1C3=C4C(=C2)OC5=CC(=O)C(=CC5=C4C=C(O3)O)O)C6=CC(=C(C=C6)O)O)O,CHEMBL2316617,0
COC1=C2C(=CC(=C1N3C[C@@H]4[C@H](C3)C4CN)F)C(=O)C(CN2C5=C(C=C(C=C5)F)F)C(=O)O,CHEMBL315647,0
C1CCN(CC1)CC2=C(C=C(C=C2)/C=C/C(=O)C3=CC=CC=N3)O,CHEMBL3601830,0
COC1=CC=C(C=C1)C2=CC(NC(=S)N2)C3=CC(=C(C=C3)OC)OC,CHEMBL1506653,0
C1=CC=C2C=C(C=CC2=C1)NC3=CC(=NC4=NC=NN34)C(F)(F)F,CHEMBL519836,0
C1[C@H](O[C@](O1)(CCC2=CC=C(C=C2)Cl)CN3C=CN=C3)CO.Cl,CHEMBL474572,0
COC1=C(C=C(C=C1)C(=O)C(=O)C2=CC=CC=C2C(=O)N3CCCCC3)OC,CHEMBL303106,0
C1=CC=C(C(=C1)C2=C3C(=NC=C2)C4=CC=CC=C4N3)N,CHEMBL368642,0
COC1=C(C2=C(C[C@H]3C4=CC5=C(C=C4CCN3C2)OCO5)C=C1)OC,CHEMBL490533,0
COC1=CC=CC(=C1)C2=C(C(=O)C3=C(O2)C=CC(=C3)N)OC,CHEMBL1214819,0
COC1=CC=C(C=C1)C2C=C(NC(=S)N2)C3=CC(=C(C(=C3)OC)OC)OC,CHEMBL2262110,0
C1CN2C(=N1)C3=CC=CC=C3C2(CC4=CSC=C4)O,CHEMBL1834940,0
CC(C)C[C@@H](C(=O)NN(CCC1=CC=CC=C1)C(=O)/C=C/S(=O)(=O)C)NC2=C(C(=O)C2=O)OC,CHEMBL1928846,0
C[C@]12CC[C@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,CHEMBL486382,0
CCCCOC1=C(C(=O)C1=O)NNC(=O)[C@H](CC(C)C)NC(=O)N2CCOCC2,CHEMBL3218338,0
C1=CC=C(C=C1)CN2C=C[N+](=C2)CC3=CC=CC=C3.[Br-],CHEMBL1213983,0
C1=CC(=CC(=C1)OC2=CC(=CC(=C2)Cl)Cl)C3N=C(N=C(N3C4=CC(=CC=C4)Cl)N)N,CHEMBL161757,0
COC(=O)C1=NN(C2=CN=C3C(N21)C=C(N3)C4=CC=CC=C4)C5=CC=CC=C5,CHEMBL1939734,0
CC(C)(C)NCC1=C(C(=CC(=C1)NC2=C3C=CC(=CC3=NC=C2)Cl)C4=CC=C(C=C4)Cl)O,CHEMBL339049,0
C1[C@@H]2C(=O)N[C@H](C(=O)N2[C@@H](C3=C1C4=CC=CC=C4N3)C5=CC6=C(C=C5)OCO6)CC7=CNC8=CC=CC=C87,CHEMBL1774687,0
C[C@@]1(C=C2C(=O)C(C(=O)C([C@]2(OO1)OC)(C)C)(C)C)CO,CHEMBL418044,0
CC1=CC2=C(C=C1Cl)C(=O)C=C(O2)C3=CC=C(C=C3)OC4=CC=C(C=C4)Cl,CHEMBL2437277,0
CC1=CC=C(C=C1)C2OOC(OO2)C3=CC=C(C=C3)CNC4=CC=C(C=C4)N,CHEMBL1796551,0
C1=CC2=C(C=CN=C2C=C1Cl)NCCCNCCCNC3=C4C=CC(=CC4=NC=C3)Cl,CHEMBL42527,0
C1=CC(=CC=C1/C=C/C(=O)O[C@H]2[C@@H]([C@H](O[C@H]([C@@H]2O)OC3=C(C4=C(C=C3O)OC5=CC(=C(C=C5C4=O)O)O)O)CO)O)O,CHEMBL578973,0
CC1(OC(=O)C(=CC2=CC=C(C=C2)N(C)C)C(=O)O1)C,CHEMBL1214033,0
C[C@@]12CCC[C@@]([C@H]1CC[C@]34[C@H]2CC[C@@H](C3)C(=C)[C@@H]4O)(C)C(=O)OC,CHEMBL2374204,0
CN(CCC(O)(P(=O)(O)O)P(=O)(O)O)CCOC1=CC=CC=C1,CHEMBL53982,0
CCCCCCNC(P(=O)(O)O)P(=O)(O)O,CHEMBL56254,0
C1=CC=C(C(=C1)C=NCC2=CC=C(C=C2)S(=O)(=O)N)Cl,CHEMBL489179,0
C=CCOC[C@H]1CC2=C([C@H]3N1C(=O)CCC3)N(C4=CC=CC=C24)CC5CCC5,CHEMBL1951004,0
C1=CC(=CC(=C1)NS(=O)(=O)C2=CC(=C(C=C2Cl)Cl)Cl)C(F)(F)F,CHEMBL1171969,0
CN1CC2=CC3=C(C=C2C4=CC=CC(=C41)C=C)OCO3,CHEMBL224434,0
